group_id,event,ambiguousflag,track_id,filename,video,frame,datetime,tagid,mergethreshold,eventid,short_interruption,complex,comment,error,to_review,labelbee_valid
1384,D,,13842,5second/track_13842_5s.png,29_02_R_190808140000.cfr.mp4,61185,51:00.3,2884,5s,2884__13842,,,,,,
1385,D,,107,5second/track_00107_5s.png,30_02_R_190808150000.cfr.mp4,356,00:20.9,2884,5s,2884__107,,,,,,
1386,DU,,3103,5second/track_03103_5s.png,30_02_R_190808150000.cfr.mp4,10969,09:35.6,2884,5s,2884__3103_3126,x,,,,,
1387,UD,,3498,5second/track_03498_5s.png,30_02_R_190808150000.cfr.mp4,12314,10:16.7,2884,5s,2884__3498,,,stay_at_entrance,FALSE,,TRUE
1388,D,,9617,5second/track_09617_5s.png,30_02_R_190808150000.cfr.mp4,34424,28:44.4,2884,5s,2884__9617,,,,,,
1389,D,,6600,5second/track_06600_5s.png,31_02_R_190808160000.cfr.mp4,17837,14:53.5,2884,5s,2884__6600,,,,,,
1390,D,,17194,5second/track_17194_5s.png,31_02_R_190808160000.cfr.mp4,37435,31:14.2,2884,5s,2884__17194,,,,,,
1391,UD,,18919,5second/track_18919_5s.png,31_02_R_190808160000.cfr.mp4,41853,34:59.6,2884,5s,2884__18919,,,,,,
1392,x,TRUE,14900,5second/track_14900_5s.png,29_02_R_190808140000.cfr.mp4,64578,53:49.5,2917,5s,2917__14900,,,stay_at_exit,TRUE,,TRUE
1393,x,TRUE,24110,5second/track_24110_5s.png,31_02_R_190808160000.cfr.mp4,59735,49:46.8,2925,5s,2925__24110,,,stay_at_exit,TRUE,,TRUE
1394,D,,19932,5second/track_19932_5s.png,31_02_R_190808160000.cfr.mp4,45118,37:40.4,2934,5s,2934__19932,,,,,,
1395,UD,,15399,5second/track_15399_5s.png,5_02_R_190807150000.cfr.mp4,66949,55:50.6,2946,5s,2946__15399,,,,,,
1396,D,,16625,5second/track_16625_5s.png,6_02_R_190807160000.cfr.mp4,64446,53:43.4,2952,5s,2952__16625,,,,,,
1397,D,,3192,5second/track_03192_5s.png,31_02_R_190808160000.cfr.mp4,9892,08:15.8,2952,5s,2952__3192,,,,,,
1398,U,,9863,5second/track_09863_5s.png,31_02_R_190808160000.cfr.mp4,23428,19:33.0,2952,5s,2952__9863,,,,,,
1399,x,TRUE,4035,5second/track_04035_5s.png,2_02_R_190807120000.cfr.mp4,17110,14:16.2,2962,5s,2962__4035,,,stay_at_entrance,TRUE,,TRUE
1400,D,,4118,5second/track_04118_5s.png,2_02_R_190807120000.cfr.mp4,17535,15:13.0,2962,5s,2962__4118_4262,,,u-turn in trajectory,,,
1401,U,,4325,5second/track_04325_5s.png,2_02_R_190807120000.cfr.mp4,18404,18:37.4,2962,5s,2962__4325_4355_4380,,,,,,
1402,DU,,5502,5second/track_05502_5s.png,2_02_R_190807120000.cfr.mp4,23779,20:06.7,2962,5s,2962__5502_5516_5530,,x,double u-turn,,,
1403,DU,,5625,5second/track_05625_5s.png,2_02_R_190807120000.cfr.mp4,24294,20:23.4,2962,5s,2962__5625,,,,,,
1404,DU,,6131,5second/track_06131_5s.png,2_02_R_190807120000.cfr.mp4,26433,22:05.5,2962,5s,2962__6131,,,stay_at_entrance,,,
1405,DU,,11933,5second/track_11933_5s.png,2_02_R_190807120000.cfr.mp4,57380,47:57.6,2962,5s,2962__11933,,,,,,
1406,DU,,14184,5second/track_14184_5s.png,5_02_R_190807150000.cfr.mp4,62102,51:53.8,2962,5s,2962__14184,,,,,,
1407,D,,15177,5second/track_15177_5s.png,31_02_R_190808160000.cfr.mp4,32695,27:17.0,2962,5s,2962__15177,,,,,,
1408,DU,,19653,5second/track_19653_5s.png,31_02_R_190808160000.cfr.mp4,43991,36:49.0,2962,5s,2962__19653,,,,,,
1409,x,TRUE,19676,5second/track_19676_5s.png,31_02_R_190808160000.cfr.mp4,44052,36:42.6,2962,5s,2962__19676,,,,TRUE,,TRUE
1410,DU,,19745,5second/track_19745_5s.png,31_02_R_190808160000.cfr.mp4,44403,37:09.9,2962,5s,2962__19745,,,,,,
1411,U,,19795,5second/track_19795_5s.png,31_02_R_190808160000.cfr.mp4,44565,37:12.3,2962,5s,2962__19795,,,,,,
1412,x,TRUE,19808,5second/track_19808_5s.png,31_02_R_190808160000.cfr.mp4,44611,37:10.6,2962,5s,2962__19808,,,,TRUE,,TRUE
1413,D,,19899,5second/track_19899_5s.png,31_02_R_190808160000.cfr.mp4,44985,37:33.8,2962,5s,2962__19899_19904,,,,,,
1414,D,,20041,5second/track_20041_5s.png,31_02_R_190808160000.cfr.mp4,45536,38:03.0,2962,5s,2962__20041,,,,,,
1415,x,TRUE,20057,5second/track_20057_5s.png,31_02_R_190808160000.cfr.mp4,45587,38:03.4,2962,5s,2962__20057_20077,,,stay_at_entrance,TRUE,,TRUE
1416,D,,20368,5second/track_20368_5s.png,31_02_R_190808160000.cfr.mp4,46527,38:51.2,2962,5s,2962__20368,,,,,,
1417,DU,,20988,5second/track_20988_5s.png,31_02_R_190808160000.cfr.mp4,48278,40:15.6,2962,5s,2962__20988,,,stay_at_entrance,FALSE,,TRUE
1418,D,TRUE,23480,5second/track_23480_5s.png,31_02_R_190808160000.cfr.mp4,57234,47:56.0,2962,5s,2962__23480_23490,,,end_on_ramp,,,
1419,D,,11732,5second/track_11732_5s.png,6_02_R_190807160000.cfr.mp4,48889,41:01.9,2973,5s,2973__11732,,,,,,
1420,U,,7364,5second/track_07364_5s.png,2_02_R_190807120000.cfr.mp4,31509,26:16.8,2997,5s,2997__7364,,,,,,
1421,D,,71,5second/track_00071_5s.png,27_02_R_190808120000.cfr.mp4,476,00:26.2,2997,5s,2997__71,,,,,,
